property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,facing,built_up_area,study room,servant room,store room,pooja room,others,age_category,furnishing_type,luxury_score,combined_rating,coordinates,latitude,longitude
flat,shree vardhman flora,sector 90,1.0,5128.0,3,4,3,8.0,North-East,1765.0,0,1,0,0,0,New Property,Unfurnished,59,4.8,"28.4085° N, 76.9369° E",28.4085, 76.9369
flat,afnhb jalvayu vihar,sector 30,1.45,11154.0,3,2,2,2.0,North,1300.0,0,0,0,0,0,Old Property,Semi-Furnished,41,4.2,"28.4604° N, 77.0579° E",28.4604, 77.0579
flat,m3m soulitude,sector 89,1.25,8784.0,3,3,0,4.0,East,1423.0,0,0,0,0,0,New Property,Unfurnished,33,4.0,"28.4253° N, 76.9439° E",28.4253, 76.9439
flat,emaar mgf palm terraces,sector 66,4.5,10598.0,5,5,3+,11.0,North-East,3321.0,0,1,0,0,0,New Property,Unfurnished,66,3.75,"28.3925° N, 77.0541° E",28.3925, 77.0541
flat,hcbs sports ville,sohna road,0.28,3769.0,2,2,1,11.0,East,743.0,0,0,0,0,0,Relatively New,Unfurnished,20,3.6,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,puri the aravallis,sector 61,3.87,17200.0,3,4,3+,21.0,East,1712.0,0,1,0,0,0,Under Construction,Unfurnished,39,4.2,"28.4050° N, 77.0963° E",28.4050, 77.0963
flat,brisk lumbini terrace homes,sector 109,1.38,6339.0,3,3,1,4.0,North,2419.0,0,0,0,0,0,Moderately Old,Unfurnished,8,4.25,"28.5073° N, 77.0089° E",28.5073, 77.0089
flat,huda ashok vihar phase,sector 4,0.43,6615.0,2,2,1,2.0,North-East,722.0,0,0,0,0,0,Relatively New,Unfurnished,4,4.5,"28.4738° N, 77.0107° E",28.4738, 77.0107
flat,my home,sector 110,0.285,3167.0,2,1,1,2.0,West,1000.0,0,0,0,0,1,Relatively New,Unfurnished,6,4.0,"28.5145° N, 77.0197° E",28.5145, 77.0197
flat,signature global city,sector 37,1.1,9839.0,2,2,2,4.0,South,1242.0,0,0,0,0,0,Relatively New,Unfurnished,35,4.0,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,m3m heights,sector 65,2.0,13957.0,2,2,2,32.0,East,1433.0,0,0,0,0,0,Relatively New,Unfurnished,31,4.25,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,signature global park,sohna road,0.9,8036.0,3,2,2,2.0,South,1014.0,0,0,0,0,0,Relatively New,Unfurnished,88,4.8,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,signature global park,sohna road,0.9,8036.0,3,2,0,2.0,East,1120.0,0,0,0,0,0,Relatively New,Unfurnished,38,4.8,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,godrej nature plus,sector 33,1.75,8768.0,3,3,0,2.0,East,1996.0,0,0,0,0,0,New Property,Unfurnished,26,4.1,"28.4420° N, 77.0207° E",28.4420, 77.0207
flat,supertech hues,sector 68,0.93,8611.0,2,2,2,11.0,East,1200.0,0,0,0,0,0,New Property,Unfurnished,0,4.0,"28.3853° N, 77.0484° E",28.3853, 77.0484
flat,dlf new town heights,sector 90,1.8,6601.0,4,4,3+,23.0,West,2468.0,0,0,0,0,0,Moderately Old,Unfurnished,39,4.4,"28.4085° N, 76.9369° E",28.4085, 76.9369
flat,central park flower valley aqua front towers,sector 33,2.1,11738.0,3,3,2,6.0,East,1619.0,0,0,0,0,0,Under Construction,Unfurnished,24,4.1,"28.4420° N, 77.0207° E",28.4420, 77.0207
flat,ambience creacions,sector 22,2.0,14493.0,2,2,2,9.0,East,1533.0,0,0,0,0,0,Relatively New,Unfurnished,23,4.5,"28.5072° N, 77.0640° E",28.5072, 77.0640
flat,signature global city 63a,sector 63,2.0,12804.0,3,3,2,1.0,North,1540.0,0,0,0,0,0,Relatively New,Unfurnished,19,4.25,"28.3971° N, 77.0867° E",28.3971, 77.0867
flat,godrej oasis,sector 88a,1.29,7799.0,3,3,3,5.0,North-West,1642.0,1,0,0,0,1,New Property,Unfurnished,44,4.7,"28.4347° N, 76.9557° E",28.4347, 76.9557
flat,m3m skycity,sector 65,2.85,15591.0,3,3,3,43.0,South,1654.0,0,0,0,0,0,Relatively New,Furnished,71,4.25,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,supertech araville,sector 79,1.1,5641.0,3,3,3,1.0,North,2167.0,0,0,0,0,0,Relatively New,Furnished,56,3.75,"28.3624° N, 76.9787° E",28.3624, 76.9787
flat,smart world orchard,sector 61,1.65,13750.0,2,2,2,1.0,East,1333.0,1,0,0,0,0,Relatively New,Unfurnished,21,4.2,"28.4050° N, 77.0963° E",28.4050, 77.0963
flat,hcbs sports ville,sohna road,0.24,7407.0,1,1,2,1.0,North,360.0,0,0,0,0,0,New Property,Unfurnished,44,3.6,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,emaar palm premier,sector 77,2.1,10500.0,3,4,3+,11.0,North-East,1600.0,0,1,0,0,0,New Property,Furnished,72,4.25,"28.3801° N, 76.9845° E",28.3801, 76.9845
flat,godrej nature plus,sector 33,1.9,9850.0,3,3,3+,14.0,East,2143.0,0,1,0,0,0,New Property,Unfurnished,55,4.1,"28.4420° N, 77.0207° E",28.4420, 77.0207
flat,godrej aria,sector 79,1.1,11482.0,2,2,3,9.0,East,81.0,0,0,0,0,0,New Property,Unfurnished,45,4.4,"28.3624° N, 76.9787° E",28.3624, 76.9787
flat,ramsons kshitij,sector 95,0.315,4500.0,2,2,1,8.0,East,563.0,0,0,0,0,1,Relatively New,Semi-Furnished,16,4.1,"28.4172° N, 76.9081° E",28.4172, 76.9081
flat,conscient one,sector 109,1.7,17617.0,1,1,2,9.0,North-East,965.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.25,"28.5073° N, 77.0089° E",28.5073, 77.0089
flat,pareena laxmi apartments,sector 99,0.32,6107.0,2,2,2,2.0,East,473.0,0,0,0,0,0,New Property,Unfurnished,32,3.8,"28.4640° N, 76.9614° E",28.4640, 76.9614
flat,pyramid elite,sector 86,0.45,7745.0,2,2,1,4.0,East,646.0,0,0,0,0,0,Relatively New,Unfurnished,43,4.75,"28.3986° N, 76.9384° E",28.3986, 76.9384
flat,raheja revanta,sector 78,1.2,10017.0,1,2,2,32.0,East,823.0,0,0,0,0,0,Under Construction,Unfurnished,31,4.25,"28.3733° N, 76.9729° E",28.3733, 76.9729
flat,m3m skycity,sector 65,2.1,16031.0,2,2,2,43.0,East,1186.0,0,0,0,0,0,New Property,Unfurnished,81,4.25,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,not applicable,sector 4,0.42,5600.0,2,2,1,3.0,East,833.0,0,0,0,0,0,Relatively New,Furnished,16,4.25,"28.4738° N, 77.0107° E",28.4738, 77.0107
flat,godrej nature plus,sector 33,1.55,9955.0,3,2,3+,8.0,East,1730.0,0,0,0,0,0,New Property,Unfurnished,21,4.1,"28.4420° N, 77.0207° E",28.4420, 77.0207
flat,ramprastha city,dwarka expressway,1.3,9028.0,3,3,2,3.0,East,1303.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.0,"28.5206° N, 77.0235° E",28.5206,77.0235
flat,smartworld 1dxp,sector 113,2.75,10589.0,4,4,3+,20.0,East,2886.0,1,1,0,1,0,Under Construction,Semi-Furnished,31,4.3,"28.5287° N, 77.0233° E",28.5287, 77.0233
flat,ansal housing highland park,sector 103,1.25,6443.0,3,3,3+,2.0,North-East,1464.0,0,0,0,1,0,New Property,Unfurnished,70,4.0,"28.4949° N, 76.9845° E",28.4949, 76.9845
flat,czar mahira homes 63a,sector 63,0.42,7407.0,3,2,2,1.0,West,630.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.25,"28.3971° N, 77.0867° E",28.3971, 77.0867
flat,breez global heights,sohna road,0.4,6421.0,2,2,1,4.0,North-East,615.0,0,0,0,0,0,New Property,Unfurnished,23,5.0,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,trisara our homes 3,sohna road,0.34,5405.0,2,2,1,0.0,North,699.0,0,0,0,0,0,New Property,Unfurnished,0,4.25,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,m3m soulitude,sector 89,1.25,8784.0,3,3,3,3.0,East,1288.0,1,0,0,0,1,New Property,Unfurnished,33,4.0,"28.4253° N, 76.9439° E",28.4253, 76.9439
flat,emaar mgf palm hills,sector 77,1.5,12744.0,3,3,3,4.0,North-East,1310.0,0,0,0,0,0,Relatively New,Furnished,56,4.6,"28.3801° N, 76.9845° E",28.3801, 76.9845
flat,ramprastha city,dwarka expressway,1.3,9286.0,3,3,2,3.0,East,1267.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.0,"28.5206° N, 77.0235° E",28.5206,77.0235
flat,pareena coban residences,sector 99,1.6,8000.0,3,3,3,6.0,North-East,1810.0,0,0,0,0,0,Relatively New,Unfurnished,0,3.25,"28.4640° N, 76.9614° E",28.4640, 76.9614
flat,la vida by tata housing,sector 113,1.5,11755.0,2,2,2,13.0,North-East,1418.0,0,0,0,0,0,New Property,Unfurnished,46,4.3,"28.5287° N, 77.0233° E",28.5287, 77.0233
flat,la vida by tata housing,sector 113,1.5,11755.0,2,2,2,13.0,North-East,1155.0,0,0,0,0,0,New Property,Unfurnished,41,4.3,"28.5287° N, 77.0233° E",28.5287, 77.0233
flat,godrej summit premia towers,sector 104,0.9,7149.0,2,2,0,16.0,East,1259.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.0,"28.4788° N, 76.9960° E",28.4788, 76.9960
flat,ardee city,sector 52,1.5,9146.0,4,4,3,3.0,South,1484.0,0,0,0,0,0,Old Property,Unfurnished,45,4.0,"28.4379° N, 77.0785° E",28.4379, 77.0785
flat,m3m one key resiments,sector 67,0.8,13115.0,1,1,0,0.0,North,610.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.12,"28.3859° N, 77.0608° E",28.3859, 77.0608
flat,ansal heights 86,sector 86,1.25,7396.0,3,2,1,11.0,East,1529.0,0,0,0,0,0,New Property,Unfurnished,40,4.75,"28.3986° N, 76.9384° E",28.3986, 76.9384
flat,mvn athens,sohna road,0.26,5394.0,2,2,1,2.0,East,535.0,0,0,0,0,0,Relatively New,Unfurnished,14,4.3,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,signature the serenas,sohna road,0.42,7910.0,2,2,1,12.0,East,590.0,0,0,0,0,0,New Property,Unfurnished,34,4.25,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,sushant lok 1 builder floors,sector 43,2.5,12920.0,3,3,2,2.0,West,195.0,0,0,0,0,0,New Property,Unfurnished,0,4.88,"28.4629° N, 77.0772° E",28.4629, 77.0772
flat,umang monsoon breeze,sector 78,0.9,4615.0,3,3,2,1.0,East,1900.0,0,1,0,1,0,Moderately Old,Unfurnished,44,4.25,"28.3733° N, 76.9729° E",28.3733, 76.9729
flat,gls avenue 51,sector 92,0.42,7107.0,2,2,1,4.0,East,657.0,1,0,0,1,0,Relatively New,Furnished,21,4.0,"28.4079° N, 76.9153° E",28.4079, 76.9153
flat,signature global solera,sector 107,0.5,7692.0,2,2,1,11.0,South,494.0,0,0,0,0,0,Relatively New,Unfurnished,36,4.0,"28.5052° N, 76.9729° E",28.5052, 76.9729
flat,supertech araville,sector 79,0.9,5882.0,2,2,3,5.0,North,1450.0,1,0,0,0,0,Relatively New,Unfurnished,37,3.75,"28.3624° N, 76.9787° E",28.3624, 76.9787
flat,greenopolis,sector 89,1.3,6806.0,3,3,3+,1.0,South-West,2122.0,0,1,0,0,0,New Property,Unfurnished,13,4.0,"28.4253° N, 76.9439° E",28.4253, 76.9439
flat,central park flower valley aqua front towers,sector 33,1.7,9503.0,3,3,3,12.0,East,1619.0,0,0,0,0,0,Under Construction,Unfurnished,24,4.1,"28.4420° N, 77.0207° E",28.4420, 77.0207
flat,sare homes,sector 92,1.25,6200.0,4,3,0,16.0,North-West,2040.0,0,0,0,0,0,Relatively New,Unfurnished,23,4.0,"28.4079° N, 76.9153° E",28.4079, 76.9153
flat,vatika sovereign next sector-82 a gurgaon,sector 82,2.91,6700.0,4,4,3,6.0,East,3902.0,1,1,1,0,0,Under Construction,Furnished,52,5.0,"28.3935° N, 76.9600° E",28.3935, 76.9600
flat,bhagwati sadan,sector 12,1.15,5750.0,3,4,2,2.0,East,2000.0,1,1,0,0,1,Old Property,Furnished,12,3.88,"28.4723° N, 77.0320° E",28.4723, 77.0320
flat,smart world gems,sector 89,1.2,12526.0,3,3,3,3.0,East,1064.0,0,0,1,1,0,Relatively New,Unfurnished,82,4.0,"28.4253° N, 76.9439° E",28.4253, 76.9439
flat,micasa sec 68,sohna road road,1.5,12245.0,2,2,3,11.0,East,1361.0,0,0,0,0,0,New Property,Unfurnished,22,4.25,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,eldeco accolade,sohna road,1.3,7424.0,3,3,3+,10.0,East,1509.0,0,0,0,0,0,Relatively New,Unfurnished,23,4.4,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,hero homes,sector 104,1.75,10361.0,3,3,3,2.0,East,1529.0,0,0,0,0,0,Relatively New,Unfurnished,27,4.0,"28.4788° N, 76.9960° E",28.4788, 76.9960
flat,shyam sadan,sector 3 phase 2,0.55,6471.0,2,2,1,4.0,West,778.0,1,0,0,0,0,Relatively New,Furnished,38,3.88,"28.4873° N, 76.9872° E",28.4873,76.9872
flat,m3m heights,sector 65,2.5,13602.0,3,3,3,19.0,East,1654.0,0,0,0,0,0,Relatively New,Unfurnished,31,4.25,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,supertech hilltown,sector 2,0.8,5556.0,3,2,3,8.0,North-East,1440.0,0,0,0,0,0,Moderately Old,Unfurnished,0,4.4,"28.5095° N, 77.0320° E",28.5095, 77.0320
flat,raheja vedaanta,sector 108,0.7,4667.0,2,2,1,10.0,West,1468.0,0,0,0,0,0,Moderately Old,Unfurnished,0,3.8,"28.5134° N, 76.9830° E",28.5134, 76.9830
flat,bptp terra,sector 37,1.95,14444.0,4,3,3,7.0,North-East,1650.0,0,0,0,0,0,Relatively New,Unfurnished,19,4.4,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,green court,sector 90,0.45,7188.0,2,2,1,2.0,East,696.0,0,0,0,0,0,New Property,Furnished,17,3.8,"28.4085° N, 76.9369° E",28.4085, 76.9369
flat,m3m golf hills phase 1,sector 79,1.7,10828.0,3,2,3,10.0,East,1570.0,0,0,0,0,0,Relatively New,Unfurnished,0,3.75,"28.3624° N, 76.9787° E",28.3624, 76.9787
flat,pyramid urban homes 2,sector 86,0.5,9615.0,2,2,1,10.0,East,578.0,0,0,0,0,0,Relatively New,Unfurnished,12,4.75,"28.3986° N, 76.9384° E",28.3986, 76.9384
flat,m3m heights,sector 65,2.8,14997.0,3,3,3,20.0,North-East,1654.0,0,0,0,0,0,Relatively New,Unfurnished,67,4.25,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,godrej nature plus,sector 33,1.45,15659.0,3,2,3+,20.0,East,118.0,1,0,0,0,0,Under Construction,Unfurnished,90,4.1,"28.4420° N, 77.0207° E",28.4420, 77.0207
flat,smart world orchard,sector 61,2.2,13497.0,3,3,2,3.0,East,1811.0,0,0,0,0,0,Relatively New,Unfurnished,20,4.2,"28.4050° N, 77.0963° E",28.4050, 77.0963
flat,ashiana anmol,sohna road,0.9,9464.0,2,2,2,13.0,South,1105.0,0,0,0,0,0,Relatively New,Semi-Furnished,75,3.6,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,signature signum 95a,sector 95,0.4,7782.0,2,2,2,3.0,East,571.0,0,0,0,0,0,New Property,Furnished,22,4.88,"28.4172° N, 76.9081° E",28.4172, 76.9081
flat,umang winter hills,sector 77,1.35,7781.0,3,3,3+,7.0,North,1451.0,0,0,1,0,0,New Property,Furnished,56,4.6,"28.3801° N, 76.9845° E",28.3801, 76.9845
flat,aardhya homesh,sector 67,1.85,8043.0,4,4,0,4.0,East,2556.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.5,"28.3859° N, 77.0608° E",28.3859, 77.0608
flat,rof ananda,sector 95,0.25,6579.0,1,1,1,4.0,North,344.0,0,0,0,0,0,New Property,Unfurnished,0,4.25,"28.4172° N, 76.9081° E",28.4172, 76.9081
flat,smart world gems,sector 89,0.88,7964.0,2,2,3,2.0,East,1228.0,1,0,0,0,0,New Property,Unfurnished,22,4.0,"28.4253° N, 76.9439° E",28.4253, 76.9439
flat,assotech blith,sector 99,1.15,6594.0,2,2,2,2.0,North-East,1235.0,0,0,0,0,1,New Property,Furnished,50,4.38,"28.4640° N, 76.9614° E",28.4640, 76.9614
flat,raheja vanya,sector 99,0.85,6789.0,2,2,2,3.0,West,1133.0,0,0,0,0,0,New Property,Unfurnished,35,3.25,"28.4640° N, 76.9614° E",28.4640, 76.9614
flat,vatika inxt floors,sector 82,0.75,7500.0,2,2,2,1.0,North,1000.0,0,0,0,0,0,Relatively New,Unfurnished,0,5.0,"28.3935° N, 76.9600° E",28.3935, 76.9600
flat,palam vihar society,sector 2,3.35,7444.0,4,4,3+,2.0,North,5000.0,1,0,0,0,0,New Property,Unfurnished,34,4.75,"28.5095° N, 77.0320° E",28.5095, 77.0320
flat,godrej oasis,sector 88a,1.5,8108.0,3,3,3+,11.0,North-East,1674.0,0,0,0,0,0,New Property,Unfurnished,29,4.7,"28.4347° N, 76.9557° E",28.4347, 76.9557
flat,dlf new town heights,sector 91,1.65,6346.0,4,4,3+,11.0,West,2139.0,0,1,0,0,0,Moderately Old,Unfurnished,58,4.0,"28.4014° N, 76.9225° E",28.4014, 76.9225
flat,dlf new town heights,sector 91,2.0,6966.0,4,4,3+,16.0,East,2468.0,1,1,0,1,0,Moderately Old,Unfurnished,41,4.0,"28.4014° N, 76.9225° E",28.4014, 76.9225
flat,supertech hues,sector 68,0.9,7627.0,2,2,2,1.0,East,1311.0,0,0,0,0,0,New Property,Unfurnished,22,4.0,"28.3853° N, 77.0484° E",28.3853, 77.0484
flat,krrish florence estate,sector 70,1.25,6702.0,3,3,3,18.0,North-East,1688.0,0,0,0,0,0,Under Construction,Unfurnished,38,3.62,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,piedmont taksila heights,sector 37,1.0,6506.0,3,3,3+,8.0,South-West,1708.0,0,0,0,0,0,Relatively New,Furnished,23,4.1,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,experion heartsong,dwarka expressway,1.08,6150.0,3,3,0,2.0,East,1758.0,0,0,0,0,0,Under Construction,Unfurnished,0,4.0,"28.5206° N, 77.0235° E",28.5206,77.0235
flat,ss the leaf,sector 85,2.15,8929.0,3,5,3,2.0,East,2179.0,0,0,0,0,0,New Property,Unfurnished,39,4.3,"28.4042° N, 76.9513° E",28.4042, 76.9513
flat,m3m urbana,sector 67,1.0,12107.0,1,1,1,17.0,South,826.0,0,0,0,0,0,Relatively New,Unfurnished,23,4.12,"28.3859° N, 77.0608° E",28.3859, 77.0608
flat,aipl zen residences,sector 70,1.65,13074.0,2,2,3,23.0,North-West,1142.0,0,0,0,0,0,New Property,Unfurnished,58,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,dlf regal gardens,sector 90,1.79,8081.0,4,3,3+,10.0,North-East,2461.0,0,0,0,0,0,Moderately Old,Unfurnished,46,4.5,"28.4085° N, 76.9369° E",28.4085, 76.9369
flat,godrej air,sector 85,1.8,13139.0,3,3,3,30.0,East,141.0,0,0,0,0,0,Under Construction,Unfurnished,40,4.88,"28.4042° N, 76.9513° E",28.4042, 76.9513
flat,suncity vatsal valley,gwal pahari,1.45,10140.0,3,3,3,4.0,East,1430.0,0,0,0,0,0,Under Construction,Unfurnished,23,4.5,"28.4484° N, 77.0210° E",28.4484, 77.0210
flat,project krishna colony,sector 7,0.36,5143.0,2,2,1,0.0,East,700.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.0,"28.4644° N, 77.0143° E",28.4644, 77.0143
flat,mvn athens,sohna road,0.25,4259.0,2,2,1,0.0,East,587.0,0,0,0,0,0,Relatively New,Unfurnished,33,4.3,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,m3m antalya hills,sector 79,1.15,7497.0,3,3,3+,1.0,East,1200.0,1,0,0,0,0,New Property,Unfurnished,39,3.75,"28.3624° N, 76.9787° E",28.3624, 76.9787
flat,central park flower valley,sohna road road,1.65,17442.0,3,3,0,1.0,North-East,1051.0,0,0,0,0,0,New Property,Unfurnished,48,4.25,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,m3m capital,sector 113,2.9,12620.0,4,4,3+,11.0,North,2553.0,1,1,0,0,0,Relatively New,Unfurnished,23,4.3,"28.5287° N, 77.0233° E",28.5287, 77.0233
flat,ansal heights,sector 92,0.6,4545.0,2,2,3,11.0,South-West,1195.0,0,0,0,0,1,Under Construction,Unfurnished,25,3.0,"28.4079° N, 76.9153° E",28.4079, 76.9153
flat,malibu towne,sector 47,2.4,10000.0,3,3,0,0.0,West,2667.0,0,0,0,0,0,Moderately Old,Furnished,14,4.75,"28.4276° N, 77.0492° E",28.4276, 77.0492
flat,aipl zen residences,sector 70,1.25,9905.0,2,2,3,19.0,North-East,1402.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
flat,m3m heights,sector 65,2.15,15003.0,2,2,3+,28.0,East,1433.0,0,0,0,0,0,Relatively New,Unfurnished,31,4.25,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,hcbs sports ville,sohna road,0.295,3970.0,2,2,1,4.0,East,743.0,0,0,0,0,0,Relatively New,Unfurnished,0,3.6,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,hcbs sports ville,sohna road,0.38,5067.0,2,2,2,9.0,East,750.0,0,0,0,0,0,Relatively New,Unfurnished,0,3.6,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,housing apna enclave,sector 4,0.39,4105.0,2,2,1,1.0,North-East,950.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.0,"28.4738° N, 77.0107° E",28.4738, 77.0107
flat,assotech blith,sector 99,1.6,6667.0,3,4,0,15.0,North-East,2400.0,0,0,0,0,0,Relatively New,Unfurnished,21,4.38,"28.4640° N, 76.9614° E",28.4640, 76.9614
flat,pareena mi casa,sector 68,1.7,8504.0,4,4,3,2.0,East,1809.0,0,0,0,0,0,New Property,Unfurnished,25,4.0,"28.3853° N, 77.0484° E",28.3853, 77.0484
flat,suncity heights,sector 54,3.25,14118.0,3,3,3+,0.0,East,2558.0,0,0,0,1,0,Old Property,Furnished,72,3.8,"28.4348° N, 77.1089° E",28.4348, 77.1089
flat,lotus homz,sector 111,0.6,8451.0,2,2,3,9.0,East,789.0,0,0,0,0,0,New Property,Unfurnished,31,4.9,"28.5238° N, 77.0320° E",28.5238, 77.0320
flat,ramson kshitij sec-95 gurugram,sector 95,0.27,2700.0,2,2,0,1.0,West,758.0,0,0,0,0,0,New Property,Unfurnished,0,4.25,"28.4172° N, 76.9081° E",28.4172, 76.9081
flat,maruti vihar colony,sector 28,0.95,8887.0,2,1,1,1.0,East,1188.0,0,0,0,0,0,Old Property,Unfurnished,35,3.88,"28.4728° N, 77.0865° E",28.4728, 77.0865
flat,m3m heights,sector 65,2.65,18493.0,2,2,3,4.0,North-East,1297.0,1,0,0,0,0,New Property,Unfurnished,20,4.25,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,supertech basera,sector 79,0.36,7643.0,2,2,1,4.0,East,546.0,0,0,0,0,0,New Property,Unfurnished,32,3.75,"28.3624° N, 76.9787° E",28.3624, 76.9787
flat,signature global the millennia,sector 37,0.55,9167.0,2,2,3,3.0,North-East,543.0,0,0,0,0,0,New Property,Unfurnished,20,4.0,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,m3m soulitude,sector 89,1.32,16923.0,3,3,3,1.0,East,867.0,0,0,0,0,0,Relatively New,Unfurnished,36,4.0,"28.4253° N, 76.9439° E",28.4253, 76.9439
flat,raheja vanya,sector 99,0.59,3976.0,2,2,3,1.0,East,1133.0,0,0,0,0,1,Relatively New,Unfurnished,59,3.25,"28.4640° N, 76.9614° E",28.4640, 76.9614
flat,"ganpati apartment  2, laxman vihar phase 1",sector 4,0.45,4707.0,2,2,1,0.0,East,944.0,0,0,0,0,0,Relatively New,Unfurnished,24,4.25,"28.4738° N, 77.0107° E",28.4738, 77.0107
flat,ramprastha the atrium,sector 37,0.9,6224.0,3,3,2,13.0,South-East,1185.0,0,0,0,0,0,Relatively New,Semi-Furnished,20,3.8,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,m3m golfestate,sector 79,1.4,10000.0,2,2,2,4.0,East,1556.0,1,1,1,0,0,Relatively New,Semi-Furnished,56,3.75,"28.3624° N, 76.9787° E",28.3624, 76.9787
flat,eldeco accolade,sohna road,0.95,6543.0,2,2,3+,6.0,East,1129.0,1,0,0,0,0,New Property,Furnished,34,4.4,"28.4223° N, 77.0402° E",28.4223,77.0402
flat,m3m heights,sector 65,3.0,17996.0,3,3,3,20.0,South-East,1654.0,0,0,0,0,0,Relatively New,Unfurnished,41,4.25,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,m3m heights,sector 65,3.67,17990.0,3,3,2,27.0,East,1846.0,0,1,0,0,0,Relatively New,Unfurnished,21,4.25,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,vatika sovereign next,sector 82,3.85,7500.0,5,6,3+,6.0,East,5711.0,0,1,0,1,0,New Property,Unfurnished,96,5.0,"28.3935° N, 76.9600° E",28.3935, 76.9600
flat,m3m heights,sector 65,3.29,17998.0,3,3,3,33.0,East,1654.0,0,0,0,0,0,New Property,Unfurnished,23,4.25,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,m3m heights,sector 65,2.33,18477.0,2,2,3,35.0,North-East,1141.0,0,0,0,0,0,Under Construction,Furnished,23,4.25,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,m3m heights,sector 65,2.79,14170.0,3,3,3,26.0,East,1654.0,0,0,0,0,0,New Property,Unfurnished,12,4.25,"28.4030° N, 77.0690° E",28.4030, 77.0690
flat,south city 1 floors,sector 41,3.4,11724.0,4,4,3,0.0,East,2900.0,0,0,0,0,0,Old Property,Unfurnished,0,5.0,"28.4557° N, 77.0632° E",28.4557, 77.0632
flat,allure homes,sector 12,0.72,7273.0,2,2,1,2.0,East,1100.0,0,0,0,0,1,Relatively New,Furnished,10,4.62,"28.4723° N, 77.0320° E",28.4723, 77.0320
flat,zara aavaas,sector 104,0.4,7030.0,2,2,1,4.0,North,514.0,0,0,0,0,0,Relatively New,Unfurnished,25,4.0,"28.4788° N, 76.9960° E",28.4788, 76.9960
flat,sidhartha ncr one phase,sector 95,0.56,4106.0,2,2,2,10.0,North,1234.0,0,0,0,0,0,Relatively New,Furnished,42,4.0,"28.4172° N, 76.9081° E",28.4172, 76.9081
flat,chd avenue,sector 71,1.1,6790.0,3,3,3,11.0,South,1466.0,0,0,0,0,1,Relatively New,Unfurnished,50,3.4,"28.4104° N, 77.0281° E",28.4104, 77.0281
flat,ramprastha the edge towers,sector 37,0.71,5420.0,2,2,3,10.0,South-East,1100.0,0,0,0,0,1,New Property,Unfurnished,35,3.9,"28.4375° N, 76.9999° E",28.4375, 76.9999
flat,supertech araville,sector 79,0.78,6023.0,2,2,3+,0.0,North,1172.0,0,0,0,0,1,New Property,Unfurnished,47,3.75,"28.3624° N, 76.9787° E",28.3624, 76.9787
flat,imperia aashiyara,sector 37,0.4,5882.0,2,2,3,3.0,North-East,756.0,0,0,0,0,0,Under Construction,Unfurnished,69,4.25,"28.4375° N, 76.9999° E",28.4375, 76.9999
