property_type,society,sector,price,price_per_sqft,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,built_up_area,study room,servant room,store room,pooja room,others,age_category,furnishing_type,luxury_score,combined_rating
flat,sare homes,sector 92,0.8,4695.0,Carpet area: 1704 (158.31 sq.m.),4,4,3,1.0,North-East,1893.0,0,0,0,0,0,Moderately Old,Unfurnished,49,4.0
flat,silverglades the melia,sohna road,0.78,5778.0,Super Built up area 1350(125.42 sq.m.),2,2,3,9.0,East,1222.0,1,0,0,0,0,Under Construction,Unfurnished,52,4.25
flat,sare crescent parc royal greens phase 1,sector 92,0.65,4511.0,Super Built up area 1440.45(133.82 sq.m.),3,3,3,1.0,East,1304.0,0,0,0,0,0,Moderately Old,Unfurnished,59,4.0
flat,smriti apartment,sector 56,0.52,10656.0,Super Built up area 525(48.77 sq.m.),1,1,1,1.0,North,475.0,0,0,0,0,0,Old Property,Unfurnished,12,4.5
flat,pareena mi casa,sector 68,1.1,8835.0,Super Built up area 1245(115.66 sq.m.),2,2,3,11.0,North,1127.0,0,0,0,0,0,New Property,Unfurnished,57,4.0
flat,godrej nature plus,sector 33,1.08,13123.0,Carpet area: 76.44,2,2,3,8.0,East,85.0,0,0,0,0,0,Relatively New,Unfurnished,26,4.1
flat,ambience creacions,sector 22,3.99,12913.0,Super Built up area 3090(287.07 sq.m.),3,5,3+,3.0,North-East,2796.0,0,1,0,0,0,New Property,Semi-Furnished,69,4.5
flat,ats tourmaline,sector 109,1.75,10000.0,Super Built up area 1750(162.58 sq.m.)Built Up area: 1466 sq.ft. (136.2 sq.m.)Carpet area: 1460 sq.ft. (135.64 sq.m.),3,3,3,4.0,North-East,1466.0,0,0,0,0,0,New Property,Unfurnished,29,4.6
flat,signature global park,sohna road,0.54,7200.0,Carpet area: 750 (69.68 sq.m.),2,2,2,4.0,North-East,833.0,0,0,0,0,0,Under Construction,Unfurnished,75,4.8
flat,chintels paradiso,sector 109,2.0,7605.0,Super Built up area 2630(244.33 sq.m.),4,4,2,11.0,East,2380.0,0,1,0,1,0,Relatively New,Unfurnished,44,4.6
flat,ambience creacions,sector 22,3.2,11498.0,Super Built up area 2781(258.36 sq.m.),3,4,3+,2.0,North-East,2517.0,0,0,0,0,0,New Property,Unfurnished,21,4.5
flat,supertech hues,sector 68,1.0,8475.0,Carpet area: 1180 (109.63 sq.m.),2,2,2,12.0,East,1311.0,0,0,0,0,0,New Property,Unfurnished,32,4.0
flat,conscient heritage max,sector 102,3.0,10490.0,Carpet area: 2860 (265.7 sq.m.),4,4,3+,7.0,East,3178.0,0,0,0,0,1,Relatively New,Furnished,41,4.9
flat,mvn athens,sohna road,0.21,4667.0,Carpet area: 450 (41.81 sq.m.),1,1,1,11.0,East,500.0,0,0,0,0,0,New Property,Unfurnished,12,4.3
flat,awho shanti vihar,sector 95,0.82,9880.0,Super Built up area 1400(130.06 sq.m.)Carpet area: 830 sq.ft. (77.11 sq.m.),2,2,3+,13.0,East,1095.0,1,0,0,0,0,New Property,Unfurnished,71,4.8
flat,sare homes,sector 92,0.95,4251.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1983 sq.ft. (184.23 sq.m.)Carpet area: 1900 sq.ft. (176.52 sq.m.),4,3,2,16.0,East,1983.0,0,0,0,0,0,New Property,Unfurnished,61,4.0
flat,pareena mi casa,sector 68,0.92,7390.0,Super Built up area 1245(115.66 sq.m.),2,2,3,5.0,West,1127.0,0,0,0,0,1,Under Construction,Unfurnished,36,4.0
flat,deepak minda,manesar,1.25,4715.0,Carpet area: 2650 (246.19 sq.m.),3,3,3+,6.0,North-West,2944.0,0,1,0,0,0,Moderately Old,Unfurnished,22,4.2
flat,ansal heights 86,sector 86,0.78,5735.0,Built Up area: 1360 (126.35 sq.m.),2,2,2,8.0,North,1360.0,0,0,0,0,0,New Property,Unfurnished,46,4.75
flat,pivotal riddhi siddhi,sector 99,0.5,8518.0,Carpet area: 587 (54.53 sq.m.),2,1,2,7.0,North-East,652.0,0,0,0,0,0,New Property,Unfurnished,12,4.38
flat,sare homes,sector 92,0.95,4872.0,Super Built up area 1950(181.16 sq.m.),4,3,3,13.0,North-West,1765.0,0,0,0,0,0,New Property,Unfurnished,0,4.0
flat,central park flower valley aqua front towers,sector 33,2.0,11179.0,Super Built up area 1789(166.2 sq.m.),3,3,3+,8.0,North-East,1619.0,0,0,0,0,0,New Property,Unfurnished,21,4.1
flat,shyam apartment,sector 3,0.26,3714.0,Super Built up area 700(65.03 sq.m.)Carpet area: 530 sq.ft. (49.24 sq.m.),2,1,2,2.0,East,611.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.25
flat,city shri ram apartments 1,sector 110,0.22,3667.0,Super Built up area 600(55.74 sq.m.),2,1,1,1.0,East,543.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.25
flat,maruti kunj,sector 11,0.8,5161.0,Super Built up area 1550(144 sq.m.),3,2,0,0.0,East,1403.0,0,0,0,0,0,Old Property,Unfurnished,4,4.0
flat,godrej summit,sector 104,1.1,8668.0,Super Built up area 1269(117.89 sq.m.),2,2,3,16.0,East,1148.0,0,0,0,0,1,Under Construction,Unfurnished,58,3.9
flat,palam vihar extension west zone rwa,sector 2,0.2,4000.0,Carpet area: 500 (46.45 sq.m.),1,1,1,1.0,North,556.0,0,0,0,0,1,Moderately Old,Unfurnished,0,4.0
flat,sare crescent parc,sector 92,0.9,4278.0,Super Built up area 1870(173.73 sq.m.),4,5,3+,14.0,North-East,1692.0,0,1,0,0,1,Relatively New,Unfurnished,38,3.6
flat,gls arawali homes,sohna road,0.3,5291.0,Super Built up area 567(52.68 sq.m.)Carpet area: 467 sq.ft. (43.39 sq.m.),2,2,2,10.0,East,516.0,0,0,0,0,0,Relatively New,Unfurnished,32,4.2
flat,ambience creacions,sector 22,2.79,15000.0,Super Built up area 1860(172.8 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3,3,3,13.0,East,1564.0,0,0,0,0,0,New Property,Semi-Furnished,94,4.5
flat,breez global heights,sohna road,0.39,4105.0,Super Built up area 950(88.26 sq.m.)Built Up area: 720 sq.ft. (66.89 sq.m.)Carpet area: 610 sq.ft. (56.67 sq.m.),2,2,2,3.0,North-East,720.0,0,0,0,0,0,Relatively New,Unfurnished,0,5.0
flat,sare homes,sector 92,0.95,4750.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1983 sq.ft. (184.23 sq.m.)Carpet area: 1900 sq.ft. (176.52 sq.m.),4,3,2,17.0,East,1983.0,0,0,0,0,0,New Property,Furnished,5,4.0
flat,godrej air,sector 85,1.35,13636.0,Carpet area: 92,2,2,3,19.0,East,102.0,0,0,0,0,0,Relatively New,Unfurnished,22,4.88
flat,vidya apartment,sector 3 phase 3 extension,0.22,4207.0,Built Up area: 570 (52.95 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.),2,2,1,1.0,North-West,570.0,0,0,0,0,1,Relatively New,Semi-Furnished,21,3.75
flat,takshila heights sector 37 c,sector 37,0.67,5583.0,Super Built up area 1200(111.48 sq.m.),2,2,2,3.0,North-East,1086.0,0,0,0,0,0,Relatively New,Unfurnished,23,4.25
flat,m3m skycity,sector 65,2.0,15267.0,Super Built up area 1310(121.7 sq.m.),2,2,2,16.0,East,1186.0,0,0,0,0,0,New Property,Furnished,111,4.25
flat,chd avenue,sector 71,1.15,6527.0,Super Built up area 1762(163.7 sq.m.)Carpet area: 1339 sq.ft. (124.4 sq.m.),3,3,2,15.0,East,1541.0,0,1,0,0,0,Moderately Old,Furnished,36,3.4
flat,bestech park view residency,sector 2,0.55,8462.0,Super Built up area 650(60.39 sq.m.),1,1,2,7.0,North,588.0,0,0,0,0,0,Moderately Old,Unfurnished,27,4.4
flat,smart world orchard,sector 61,1.5,12500.0,Carpet area: 1200 (111.48 sq.m.),2,2,2,2.0,North,1333.0,1,0,0,0,0,Under Construction,Unfurnished,23,4.2
flat,m3m the tree of life,sector 111,2.35,14551.0,Built Up area: 1615 (150.04 sq.m.),3,3,3+,5.0,East,1615.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.2
flat,bajrang apartments,sector 6,0.38,4471.0,Carpet area: 850 (78.97 sq.m.),2,2,2,1.0,East,944.0,0,0,0,0,0,Moderately Old,Unfurnished,0,4.5
flat,vipul lavanya,sector 81,1.0,8000.0,Super Built up area 1250(116.13 sq.m.),2,2,2,7.0,East,1131.0,0,0,0,0,0,Relatively New,Unfurnished,24,4.4
flat,ramprastha primera,sector 37,1.02,6000.0,Super Built up area 1700(157.94 sq.m.),3,2,3,22.0,North-East,1538.0,0,0,0,0,0,Under Construction,Unfurnished,38,4.0
flat,signature global park 4,sector 36,0.72,6429.0,Carpet area: 1120 (104.05 sq.m.),3,2,3,2.0,East,1244.0,0,0,0,0,0,Relatively New,Unfurnished,0,3.8
flat,elan mercado,sector 80,0.85,12409.0,Carpet area: 685 (63.64 sq.m.),1,1,1,15.0,North-West,761.0,0,0,0,0,0,Relatively New,Unfurnished,43,3.8
flat,sanskriti apartment,sector 10,1.1,6667.0,Carpet area: 1650 (153.29 sq.m.),3,3,3,2.0,East,1833.0,0,0,0,0,0,Moderately Old,Unfurnished,12,4.75
flat,shapoorji pallonji joyville gurugram,sector 102,1.35,14754.0,Super Built up area 915(85.01 sq.m.),2,2,2,10.0,North-East,828.0,0,0,0,0,0,Relatively New,Unfurnished,16,4.4
flat,avl 36 gurgaon,sector 36,0.365,8990.0,Super Built up area 406(37.72 sq.m.)Carpet area: 402 sq.ft. (37.35 sq.m.),1,1,1,7.0,West,407.0,0,0,0,0,0,Relatively New,Unfurnished,60,3.8
flat,vatika inxt floors,sector 82,1.25,8333.0,Carpet area: 1500 (139.35 sq.m.),3,2,3,2.0,North,1667.0,1,0,0,1,0,Relatively New,Furnished,64,5.0
flat,bptp pedestal,sector 70,1.9,9500.0,Carpet area: 1900 (176.52 sq.m.),4,3,3,2.0,East,2111.0,0,0,1,0,0,New Property,Unfurnished,76,4.25
flat,vipul lavanya,sector 81,0.6445000000000001,5261.0,Carpet area: 1225 (113.81 sq.m.),2,2,3,12.0,East,1361.0,0,0,0,0,0,Relatively New,Furnished,59,4.4
flat,ss the leaf,sector 85,2.7,7754.0,Super Built up area 3482(323.49 sq.m.),4,4,3+,23.0,East,3151.0,0,0,0,0,0,New Property,Unfurnished,14,4.3
flat,sobha city,sector 108,2.1,13972.0,Super Built up area 1381(128.3 sq.m.),2,2,2,3.0,East,1250.0,0,0,0,0,0,Relatively New,Unfurnished,51,4.25
flat,suposhaa smartworld orchard,sector 61,2.17,14000.0,Carpet area: 1549 (143.91 sq.m.),3,3,3,1.0,East,1721.0,0,0,0,0,0,Under Construction,Unfurnished,0,4.2
flat,smart world orchard,sector 61,1.7,15179.0,Carpet area: 1120 (104.05 sq.m.),2,2,2,4.0,East,1244.0,1,0,0,0,0,Under Construction,Unfurnished,80,4.2
flat,smart world one,dwarka expressway,1.65,5933.0,Carpet area: 2785 (258.73 sq.m.),3,4,3,6.0,East,3094.0,0,0,0,0,0,Under Construction,Unfurnished,0,4.0
flat,ramshanti cooperative society,sector 52,1.76,7243.0,Super Built up area 2430(225.75 sq.m.),4,4,3+,12.0,East,2199.0,0,0,0,0,0,New Property,Unfurnished,0,4.5
flat,ss radiance residency,sector 12,0.6,5660.0,Carpet area: 1060 (98.48 sq.m.),3,3,2,3.0,North-East,1178.0,0,0,0,0,0,Relatively New,Unfurnished,22,4.0
flat,silverglades the melia,sohna road,0.91,6801.0,Super Built up area 1350(125.42 sq.m.),2,2,3,1.0,East,1222.0,1,0,0,0,0,New Property,Unfurnished,52,4.25
flat,zara aavaas,sector 104,0.49,6577.0,Super Built up area 745(69.21 sq.m.)Carpet area: 645 sq.ft. (59.92 sq.m.),3,2,2,7.0,North-East,695.0,0,0,0,0,0,Under Construction,Unfurnished,52,4.0
flat,rk tower,sector 2,0.95,9596.0,Carpet area: 990 (91.97 sq.m.),2,2,1,1.0,South-East,1100.0,0,0,0,0,0,Relatively New,Unfurnished,54,4.75
flat,breez global hill view,sohna road,0.3,5128.0,Carpet area: 585.41 (54.39 sq.m.),2,2,1,11.0,North,650.0,0,0,0,0,0,New Property,Unfurnished,54,4.25
flat,avl 36 gurgaon,sector 36,0.371,10540.0,Super Built up area 352(32.7 sq.m.),1,1,1,3.0,North,319.0,0,0,0,0,0,Relatively New,Furnished,56,3.8
flat,corona gracieux,sector 76,0.75,5660.0,Super Built up area 1325(123.1 sq.m.),2,2,3,13.0,North-East,1199.0,0,0,0,0,0,Relatively New,Furnished,0,4.3
flat,emaar mgf emerald floors,sector 65,2.6,15758.0,Carpet area: 1650 (153.29 sq.m.),3,3,3+,3.0,East,1833.0,0,0,0,0,0,Relatively New,Unfurnished,0,4.25
flat,umang monsoon breeze,sector 78,1.1,5055.0,Built Up area: 2176 (202.16 sq.m.),3,3,3+,9.0,East,2176.0,0,1,0,0,0,Old Property,Unfurnished,51,4.25
flat,puri emerald bay,sector 104,1.5,9677.0,Super Built up area 1550(144 sq.m.),2,2,2,7.0,North-East,1403.0,0,0,0,0,1,Under Construction,Unfurnished,31,4.8
flat,smart world orchard,sector 61,2.24,14461.0,Super Built up area 1549(143.91 sq.m.),3,3,2,3.0,East,1402.0,0,0,0,0,1,New Property,Unfurnished,25,4.2
flat,smart world orchard,sector 61,1.57,13652.0,Built Up area: 1150 (106.84 sq.m.),2,2,2,3.0,East,1150.0,1,0,0,0,1,New Property,Unfurnished,49,4.2
flat,tulip monsella,sector 53,7.4,33199.0,Carpet area: 2229 (207.08 sq.m.),4,4,3,21.0,North-East,2477.0,0,0,0,0,0,Under Construction,Unfurnished,27,4.5
flat,my home,sector 110,0.22,4400.0,Carpet area: 500 (46.45 sq.m.),2,2,1,1.0,West,556.0,0,0,0,0,0,New Property,Furnished,0,4.0
flat,breez global hill view,sohna road,0.32,5470.0,Built Up area: 1000 (92.9 sq.m.)Carpet area: 585 sq.ft. (54.35 sq.m.),2,2,1,17.0,North,1000.0,0,0,0,0,0,New Property,Unfurnished,23,4.25
flat,ansal heights 86,sector 86,0.74,5441.0,Super Built up area 1360(126.35 sq.m.),2,2,1,11.0,East,1231.0,0,0,0,0,1,Under Construction,Unfurnished,39,4.75
flat,m3m heights,sector 65,1.95,15997.0,Super Built up area 1261(117.15 sq.m.),2,2,3,16.0,East,1141.0,0,0,0,0,0,Under Construction,Unfurnished,22,4.25
flat,smriti apartment,sector 56,0.6,10000.0,Super Built up area 600(55.74 sq.m.),1,1,1,2.0,North,543.0,0,0,0,0,0,Moderately Old,Unfurnished,26,4.5
flat,uphaar homes,sector 105,0.45,4737.0,Carpet area: 950 (88.26 sq.m.),3,2,1,1.0,East,1056.0,0,0,0,0,0,Relatively New,Furnished,20,4.0
flat,pareena laxmi apartments,sector 99,0.3,5425.0,Super Built up area 553(51.38 sq.m.)Carpet area: 470 sq.ft. (43.66 sq.m.),2,1,2,5.0,North,511.0,0,0,0,0,0,New Property,Unfurnished,36,3.8
flat,smart world gems,sector 89,1.3,9136.0,Carpet area: 1423 (132.2 sq.m.),3,3,2,2.0,East,1581.0,1,0,0,0,0,New Property,Unfurnished,22,4.0
flat,unitech the palms,sector 41,2.75,16768.0,Super Built up area 1640(152.36 sq.m.),3,3,2,14.0,East,1484.0,0,0,0,0,0,Old Property,Semi-Furnished,55,5.0
flat,smart world orchard,sector 61,1.7,15004.0,Carpet area: 1150 (106.84 sq.m.),2,2,2,4.0,East,1278.0,0,0,0,0,0,Under Construction,Unfurnished,25,4.2
flat,godrej icon,sector 88a,1.75,14894.0,Carpet area: 1175.11,3,3,3+,6.0,East,1306.0,0,0,0,0,0,New Property,Unfurnished,39,4.7
flat,vatika independent floors,sector 82,0.67,5826.0,Built Up area: 1150 (106.84 sq.m.),2,2,3,2.0,North-West,1150.0,0,0,0,0,0,Moderately Old,Unfurnished,41,4.5
flat,corona gracieux,sector 76,1.08,5510.0,Super Built up area 1960(182.09 sq.m.),3,3,3,1.0,North-East,1774.0,0,1,0,0,0,New Property,Unfurnished,43,4.3
flat,lotus elise,sector 99,0.95,6552.0,Carpet area: 1450 (134.71 sq.m.),2,3,3,7.0,North-East,1611.0,0,1,0,0,0,Relatively New,Unfurnished,0,4.38
flat,nul,gwal pahari,0.56,6054.0,Carpet area: 925 (85.94 sq.m.),2,2,1,11.0,East,1028.0,0,0,0,0,0,Old Property,Furnished,0,4.5
flat,godrej summit,sector 104,0.85,6894.0,Carpet area: 1450 (134.71 sq.m.),2,2,3,12.0,East,1611.0,1,0,0,0,1,Relatively New,Unfurnished,48,3.9
flat,godrej habitat,sector 3,1.25,8657.0,Super Built up area 1444(134.15 sq.m.)Carpet area: 913 sq.ft. (84.82 sq.m.),2,2,3,14.0,North-East,1161.0,0,0,0,0,0,Relatively New,Unfurnished,31,4.38
flat,ashiana mulberry,sohna road,1.05,5412.0,Super Built up area 1940(180.23 sq.m.)Built Up area: 1175.97 sq.ft. (109.25 sq.m.)Carpet area: 834.96 sq.ft. (77.57 sq.m.),2,2,3,1.0,North,1175.97,1,0,0,0,0,New Property,Unfurnished,23,4.25
flat,ansal heights 86,sector 86,0.78,5735.0,Super Built up area 1360(126.35 sq.m.),2,2,1,8.0,East,1231.0,0,0,0,0,0,New Property,Unfurnished,47,4.75
flat,signature global park,sohna road,0.79,7308.0,Super Built up area 1081(100.43 sq.m.),3,2,3+,4.0,East,978.0,0,0,0,0,0,Under Construction,Unfurnished,71,4.8
flat,pareena laxmi apartments,sector 99,0.32,5787.0,Super Built up area 553(51.38 sq.m.)Carpet area: 453.5 sq.ft. (42.13 sq.m.),2,2,2,11.0,East,502.0,0,0,0,0,0,New Property,Unfurnished,38,3.8
flat,conscient elevate,sector 59,3.78,16499.0,Carpet area: 2295 (213.21 sq.m.),3,3,3,3.0,North-East,2550.0,0,0,0,0,0,Relatively New,Unfurnished,30,5.0
flat,pyramid elite,sector 86,0.45,7840.0,Carpet area: 573.54 (53.28 sq.m.),2,2,1,12.0,East,637.0,0,0,0,0,0,Under Construction,Unfurnished,27,4.75
flat,godrej nature plus,sector 33,1.62,13978.0,Built Up area: 129.42 Carpet area: 107.7 sq.m.,3,4,3+,3.0,North,129.42,0,1,0,0,0,New Property,Unfurnished,67,4.1
flat,shri ram apartments,sector 4,0.36,3789.0,Carpet area: 950 (88.26 sq.m.),2,2,1,4.0,East,1056.0,0,0,0,0,0,Relatively New,Unfurnished,2,4.25
flat,signature global rosellia,sector 95,0.45,8755.0,Carpet area: 514 (47.75 sq.m.),2,2,2,14.0,East,571.0,0,0,0,0,0,New Property,Unfurnished,14,4.88
flat,raheja revanta,sector 78,0.9888,6100.0,Super Built up area 1621(150.6 sq.m.),2,2,3,14.0,East,1467.0,0,0,0,0,1,Under Construction,Unfurnished,31,4.25
flat,sidhartha ncr one phase,sector 95,0.55,4867.0,Carpet area: 1130 (104.98 sq.m.),2,2,2,14.0,North,1256.0,1,0,0,0,0,New Property,Unfurnished,56,4.0
flat,divya apartments,sector 6,0.6,7595.0,Built Up area: 790 (73.39 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.),2,2,0,2.0,South-West,790.0,0,0,0,0,0,Relatively New,Furnished,13,4.5
flat,rof ananda,sector 95,0.46,6319.0,Carpet area: 728 (67.63 sq.m.),2,2,2,11.0,North-West,809.0,1,0,0,0,0,New Property,Unfurnished,49,4.25
flat,smart world gems,sector 89,1.13,8503.0,Carpet area: 1326 (123.19 sq.m.),3,3,2,4.0,East,1473.0,1,0,0,0,0,Relatively New,Unfurnished,74,4.0
flat,emaar palm heights,sector 77,2.1,10370.0,Super Built up area 2025(188.13 sq.m.),3,3,3,17.0,North-East,1833.0,1,1,0,0,0,New Property,Unfurnished,6,4.25
flat,rof ananda,sector 95,0.38,6922.0,Carpet area: 549.17 (51.02 sq.m.),2,2,1,4.0,North,610.0,0,0,0,0,0,New Property,Unfurnished,0,4.25
flat,the center court,sector 88a,2.1,12174.0,Super Built up area 2175(202.06 sq.m.)Built Up area: 1745 sq.ft. (162.12 sq.m.)Carpet area: 1725 sq.ft. (160.26 sq.m.),4,4,3,0.0,East,1745.0,1,1,0,0,0,New Property,Unfurnished,82,4.7
flat,uphaar residency 2,sector 105,0.42,5600.0,Carpet area: 750 (69.68 sq.m.),3,2,1,0.0,East,833.0,0,0,0,0,1,Moderately Old,Unfurnished,4,4.0
flat,wings apartment,sector 9,1.2,6667.0,Carpet area: 1800 (167.23 sq.m.),4,3,2,4.0,South-East,2000.0,0,0,0,0,0,Moderately Old,Furnished,11,4.0
flat,gls arawali homes,sohna road,0.28,4938.0,Super Built up area 567(52.68 sq.m.)Built Up area: 500 sq.ft. (46.45 sq.m.)Carpet area: 467 sq.ft. (43.39 sq.m.),2,2,2,3.0,East,500.0,0,0,0,0,0,Relatively New,Furnished,19,4.2
flat,vatika the seven lamps,sector 82,1.0,6969.0,Super Built up area 1435(133.32 sq.m.),2,2,2,14.0,East,1299.0,1,0,0,0,1,Relatively New,Unfurnished,49,4.8
flat,piedmont taksila heights,sector 37,1.05,4792.0,Super Built up area 1920(178.37 sq.m.),3,3,3,7.0,South-West,1738.0,0,0,0,0,0,Relatively New,Furnished,55,4.1
flat,adani aangan arcade,sector 88a,0.45,7200.0,Carpet area: 625 (58.06 sq.m.),2,2,1,3.0,North-West,694.0,0,0,0,0,0,New Property,Unfurnished,8,4.7
flat,raheja navodaya,sector 92,0.85,5407.0,Super Built up area 1572(146.04 sq.m.),3,3,0,0.0,East,1423.0,0,0,0,0,0,Relatively New,Unfurnished,53,4.0
flat,godrej summit,sector 104,1.3,7893.0,Super Built up area 1647(153.01 sq.m.),3,3,3,8.0,East,1490.0,0,0,0,0,1,New Property,Unfurnished,49,3.9
flat,bhemerlei,sohna road road,0.6884999999999999,5100.0,Built Up area: 1350 (125.42 sq.m.),2,2,2,3.0,East,1350.0,0,0,0,0,0,Under Construction,Unfurnished,0,4.25
flat,valley view estate,gwal pahari,0.38,6090.0,Super Built up area 624(57.97 sq.m.),1,1,1,11.0,North,565.0,0,0,0,0,0,Moderately Old,Unfurnished,17,4.5
flat,godrej oasis,sector 88a,1.45,8367.0,Super Built up area 161Carpet area: 108.4 sq.m.,2,2,3+,9.0,North-West,133.0,1,0,0,0,0,Relatively New,Semi-Furnished,57,4.7
flat,ramprastha skyz,sector 37,1.0,4943.0,Super Built up area 2025(188.13 sq.m.),3,5,3,11.0,East,1833.0,0,1,0,0,1,Under Construction,Unfurnished,3,4.0
flat,earth copia,sector 112,0.7,4673.0,Built Up area: 1498 (139.17 sq.m.),2,2,2,4.0,East,1498.0,0,0,0,0,0,Relatively New,Unfurnished,43,4.0
flat,assotech blith,sector 99,0.82,6007.0,Built Up area: 1365 (126.81 sq.m.),2,2,3,0.0,North-East,1365.0,0,0,0,0,0,Relatively New,Unfurnished,21,4.38
flat,satya element one,sector 49,0.8,11111.0,Built Up area: 720 (66.89 sq.m.),1,1,1,0.0,East,720.0,0,0,0,0,0,Moderately Old,Unfurnished,0,4.5
flat,proxima tower,sector 37,0.6,4601.0,Super Built up area 1304(121.15 sq.m.),2,2,3,5.0,North-East,1180.0,1,0,0,1,0,Under Construction,Unfurnished,43,4.25
flat,hcbs sports ville,sohna road,0.2689999999999999,4346.0,Built Up area: 619 (57.51 sq.m.),2,2,2,10.0,East,619.0,0,0,0,0,0,Relatively New,Unfurnished,32,3.6
flat,greenopolis,sector 89,0.8,6168.0,Carpet area: 1297 (120.5 sq.m.),2,2,2,6.0,South,1441.0,0,0,0,0,0,Under Construction,Unfurnished,22,4.0
flat,vipul belmonte,sector 53,6.5,21922.0,Super Built up area 2965(275.46 sq.m.),3,4,3+,0.0,North-West,2683.0,1,0,0,0,1,Old Property,Unfurnished,50,4.2
flat,green court,sector 90,0.38,5507.0,Carpet area: 690 (64.1 sq.m.),2,2,1,7.0,East,767.0,0,0,0,0,0,Under Construction,Unfurnished,20,3.8
flat,birla navya,sector 63,2.2,17488.0,Super Built up area 1258(116.87 sq.m.)Carpet area: 770 sq.ft. (71.54 sq.m.),2,3,3+,4.0,West,997.0,0,0,0,0,0,Relatively New,Unfurnished,40,4.25
flat,smart world orchard,sector 61,1.9,22700.0,Super Built up area 1398(129.88 sq.m.)Built Up area: 1137 sq.ft. (105.63 sq.m.)Carpet area: 837 sq.ft. (77.76 sq.m.),3,3,3,1.0,East,1137.0,0,0,0,0,0,New Property,Unfurnished,14,4.2
flat,gls arawali homes,sohna road,0.265,4601.0,Super Built up area 576(53.51 sq.m.),2,2,2,5.0,East,521.0,0,0,0,0,0,New Property,Unfurnished,32,4.2
flat,shree balaji appartment,sector 33,0.4,5000.0,Super Built up area 800(74.32 sq.m.),2,2,2,1.0,East,724.0,0,0,0,0,0,Relatively New,Semi-Furnished,0,3.75
flat,rof ananda,sector 95,0.26,6842.0,Carpet area: 380 (35.3 sq.m.),1,1,1,8.0,North,422.0,0,0,0,0,0,New Property,Unfurnished,23,4.25
flat,ramprastha the atrium,sector 37,1.0,7782.0,Super Built up area 1285(119.38 sq.m.),3,3,2,4.0,South-East,1163.0,0,0,0,0,0,Relatively New,Unfurnished,7,3.8
flat,tulsiani easy in homes,sohna road,0.4,7921.0,Carpet area: 505 (46.92 sq.m.),2,2,3,9.0,East,561.0,0,0,0,0,0,Under Construction,Unfurnished,30,4.25
flat,eldeco accolade,sohna road,0.95,6177.0,Super Built up area 1457(135.36 sq.m.)Built Up area: 1050 sq.ft. (97.55 sq.m.)Carpet area: 849 sq.ft. (78.87 sq.m.),2,2,3+,8.0,South,1050.0,1,0,0,0,1,Under Construction,Unfurnished,49,4.4
flat,ansal harmony homes,sector 57,1.12,10667.0,Super Built up area 1050(97.55 sq.m.),2,2,1,0.0,East,950.0,0,0,0,0,0,Old Property,Unfurnished,45,3.6
flat,mittal cosmos executive apartments,sector 2,0.75,6550.0,Super Built up area 1145(106.37 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.),2,2,2,15.0,North-East,1100.0,0,0,0,0,0,Old Property,Furnished,17,4.5
flat,gls arawali homes,sohna road,0.35,6076.0,Super Built up area 576(53.51 sq.m.)Carpet area: 480.53 sq.ft. (44.64 sq.m.),2,2,2,11.0,East,528.0,0,0,0,0,0,Relatively New,Unfurnished,41,4.2
flat,ireo the corridors,sector 67,2.08,12044.0,Super Built up area 1727(160.44 sq.m.),3,3,2,6.0,North,1563.0,0,0,0,0,1,Under Construction,Unfurnished,21,4.5
flat,umang monsoon breeze,sector 78,0.95,5491.0,Built Up area: 1730 (160.72 sq.m.),3,3,2,9.0,East,1730.0,0,0,0,0,0,Relatively New,Furnished,43,4.25
flat,rof ananda,sector 95,0.26,6032.0,Super Built up area 431(40.04 sq.m.)Carpet area: 380.44 sq.ft. (35.34 sq.m.),1,1,1,8.0,North,406.0,0,0,0,0,0,New Property,Unfurnished,23,4.25
flat,apna enclave,sector 3,0.8,6154.0,Super Built up area 1300(120.77 sq.m.)Built Up area: 1000 sq.ft. (92.9 sq.m.),3,3,1,0.0,North-East,1000.0,0,0,0,0,0,Old Property,Unfurnished,0,4.25
flat,unitech sunbreeze,sector 69,0.7353000000000001,5500.0,Super Built up area 1337(124.21 sq.m.),3,3,1,10.0,North-East,1210.0,0,1,0,0,0,Under Construction,Unfurnished,43,4.0
flat,hcbs sports ville,sohna road,0.22,4603.0,Built Up area: 477.85 (44.39 sq.m.)Carpet area: 321.6 sq.ft. (29.88 sq.m.),1,1,1,9.0,East,477.85,0,0,0,0,0,Relatively New,Furnished,22,3.6
flat,godrej nature plus,sector 33,1.5,9677.0,Super Built up area 1550(144 sq.m.),3,3,3,6.0,East,1403.0,1,0,0,0,0,Under Construction,Unfurnished,46,4.1
